Filial;Pagador;Remetente;Origem;UF Origem;Destinatario;Destino;UF Destino;Endereco entrega;Bairro;CEP;Expedidor;Recebedor;Data frete;Prazo entrega;Tipo;Documento;Chave CT-e;Nº CT-e;Série;Emissão CT-e;Emissão NFS-e;NF;Qtd NF;Nº Pedidos;Nº Cotacao;Nº Coleta;CT-e 3º;Transportadora;AWB;Cia Aérea;Volumes;Kg Taxado;Kg Real;M3;Valor NF;Valor Frete;Valor Total do Serviço;Valor/Kg;% Frete/NF;Base Cálculo;% ICMS;Valor ICMS;% ICMS Antecipado;Valor ICMS Antecipado;Tabela de Preço;Classificação;Centro de Custo;Usuário
SPO - RODOGARCIA TRANSPORTES RODOVIARIOS LTDA;FRIGELAR | OSASCO | 0002-08;FRIGELAR | OSASCO | 0002-08;Osasco;SP;MANENG REFRIGERACAO LTDA;Santo André;SP;AV DA PAZ, 43;CAMPESTRE;"=""09080607""";;;03/11/2025 18:48;05/11/2025 23:59;Frete normal;83766/262819;"=""35251160960473000243570030000837661542179118""";"=""83766""";"=""3""";03/11/2025;;"=""1114867""";"=""1""";;;"=""71064""";;;;;2;22,43;9,91;0,09;1.204,45;86,90;86,90;3,87;7,21;86,90;12,00;10,43;0,00;0,00;FRIGELAR;FRACIONADO - LTL;;Rodolfo Silva - Expedição (SPO)
CWB - RODOGARCIA TRANSPORTES RODOVIARIOS LTDA;PLATINOX COMERCIO DE EQUIPAMENTOS PARA GASTRONOMIA LTDA;PLATINOX COMERCIO DE EQUIPAMENTOS PARA GASTRONOMIA LTDA;Curitiba;PR;REFEITORIO DELICIARTE;Recife;PE;AVENIDA MAL. MASCARENHA DE MORAIS, 2967;IMBIRIBEIRA;"=""52050310""";;;03/11/2025 18:48;14/11/2025 23:59;Frete normal;39620/262826;"=""41251160960473000677570030000396201281798130""";"=""39620""";"=""3""";03/11/2025;;"=""60214""";"=""1""";;;"=""71186""";;;;;1;265,00;265,00;0,00;9.109,20;481,98;481,98;1,82;5,29;447,03;7,00;31,29;0,00;0,00;PLATINOX;FRACIONADO - LTL;;Katia Souza - Expedição (CWB)
AGU - RODOGARCIA TRANSPORTES RODOVIARIOS LTDA;KSOLDARCOS;KSOLDARCOS;Jaú;SP;USINA ACUCAREIRA ESTER S.A. - EM RECUPERACAO JUDICIAL;Cosmópolis;SP;ROD. SP 332 KM 142, S/N;ZONA RURAL;"=""13150970""";;;03/11/2025 18:49;06/11/2025 23:59;Frete normal;33837/262821;"=""35251160960473001134570030000338371270703180""";"=""33837""";"=""3""";03/11/2025;;10589, 10590;"=""2""";;;"=""71070""";;;;;2;7,30;7,30;0,00;1.242,60;58,28;58,28;7,98;4,69;58,28;12,00;6,99;0,00;0,00;KSOLDA;FRACIONADO - LTL;;Lucas Quirino - Expedição (AGU)
CWB - RODOGARCIA TRANSPORTES RODOVIARIOS LTDA;ARAUCO - PIÊN;GAL GRECON;Curitiba;PR;ARAUCO - PIÊN;Piên;PR;ROD PR 281, SN;GRAMADOS;"=""83860000""";;;03/11/2025 18:49;11/11/2025 23:59;Frete normal;39621/262828;"=""41251160960473000677570030000396211080290897""";"=""39621""";"=""3""";03/11/2025;;"=""4313""";"=""1""";;;"=""71220""";;;;;1;11,17;11,17;0,00;89.748,00;662,39;662,39;59,30;0,74;650,74;0,00;0,00;0,00;0,00;ARAUCO DO BRASIL;FRACIONADO - LTL;;Katia Souza - Expedição (CWB)
SPO - RODOGARCIA TRANSPORTES RODOVIARIOS LTDA;FRIGELAR | SÃO BERNARDO | 0060-79;FRIGELAR | OSASCO | 0002-08;Osasco;SP;FRIGELAR | SÃO BERNARDO | 0060-79;São Bernardo do Campo;SP;RUA MARECHAL DEODORO, 2406;CENTRO;"=""09710202""";;;03/11/2025 18:49;04/11/2025 23:59;Frete normal;83776/262830;"=""35251160960473000243570030000837761769823000""";"=""83776""";"=""3""";03/11/2025;;"=""1115151""";"=""1""";;;"=""71064""";;;;;33;206,50;206,50;0,00;7.198,41;213,91;213,91;1,04;2,97;213,91;12,00;25,67;0,00;0,00;FRIGELAR - CONSOLIDADA 3/4 -SBC/SAN;FECHADO - FTL;;Marcelo Andrade - Expedição (SPO)
CAS - RODOGARCIA TRANSPORTES RODOVIARIOS LTDA;BIOFRAGANE;BIOFRAGANE;Ponta Grossa;PR;DECORE TINTAS E COMPLEMENTOS LTDA;Cachoeirinha;RS;AVENIDA FREDERICO AUGUSTO RITTER, 975;DISTRITO INDUSTRIAL;"=""94930598""";;;03/11/2025 18:49;07/11/2025 23:59;Frete normal;57479/262832;"=""41251160960473000596570030000574791604550986""";"=""57479""";"=""3""";03/11/2025;;"=""66275""";"=""1""";;;"=""71198""";;;;;1;235,00;235,00;0,00;3.454,94;284,42;284,42;1,21;8,23;264,80;12,00;31,78;0,00;0,00;BIOFRAGANE;FRACIONADO - LTL;;Eduardo Nascimento - Expedição (CAS)
CWB - RODOGARCIA TRANSPORTES RODOVIARIOS LTDA;ARAUCO - JAGUARIAÍVA;LOJA DOS ROLAMENTOS;Curitiba;PR;ARAUCO - JAGUARIAÍVA;Jaguariaíva;PR;ROD. PR 092, KM 228,5, S/NR;DIST. IND. III - CX.POST.138;"=""84200000""";;;03/11/2025 18:49;07/11/2025 23:59;Frete normal;39631/262833;"=""41251160960473000677570030000396311476353646""";"=""39631""";"=""3""";03/11/2025;;"=""181810""";"=""1""";;;"=""71144""";;;;;1;1,00;1,00;0,00;177,20;65,76;65,76;65,76;37,11;54,11;0,00;0,00;0,00;0,00;ARAUCO DO BRASIL;FRACIONADO - LTL;;Michele Silva - Administrativo (CWB)
CWB - RODOGARCIA TRANSPORTES RODOVIARIOS LTDA;Platinox Comercio de Equipamento para Gastronomia Ltda.- ME;Platinox Comercio de Equipamento para Gastronomia Ltda.- ME;Curitiba;PR;EXAL - ADMINISTRACAO DE RESTAURANTES EMPRESARIAIS E FACILITI;Jundiaí;SP;Avenida Caminho de Goiás, 100;Bairro dos Fernandes;"=""13214870""";;;03/11/2025 18:49;06/11/2025 23:59;Frete normal;39622/262835;"=""41251160960473000677570030000396221724762584""";"=""39622""";"=""3""";03/11/2025;;"=""188922""";"=""1""";;"=""81963""";"=""71075""";;;;;3;96,00;20,00;0,32;1.874,84;131,49;131,49;1,37;7,01;121,00;12,00;14,52;0,00;0,00;PLATINOX;FRACIONADO - LTL;;Katia Souza - Expedição (CWB)
SPO - RODOGARCIA TRANSPORTES RODOVIARIOS LTDA;FRIGELAR | OSASCO | 0002-08;FRIGELAR | OSASCO | 0002-08;Osasco;SP;SYSTEMS MODULOS DE TRANSPORTE LTDA;Osasco;SP;RUA VICENTE RODRIGUES DA SILVA, 975;PIRATININGA;"=""06230098""";;;03/11/2025 18:50;05/11/2025 23:59;Frete normal;21838/262825;;;;;2025-11-03;"=""1115059""";"=""1""";;;"=""71064""";;;;;20;225,00;225,00;0,36;20.845,00;221,27;221,27;0,98;1,06;221,27;2,00;4,43;0,00;0,00;FRIGELAR;FRACIONADO - LTL;;Rodolfo Silva - Expedição (SPO)
CWB - RODOGARCIA TRANSPORTES RODOVIARIOS LTDA;ARAUCO - JAGUARIAÍVA;TELAS SCHMITT;Curitiba;PR;ARAUCO - JAGUARIAÍVA;Jaguariaíva;PR;ROD. PR 092, KM 228,5, 000000;DISTRITO INDUSTRIAL;"=""84200000""";;;03/11/2025 18:50;07/11/2025 23:59;Frete normal;39632/262834;"=""41251160960473000677570030000396321452182016""";"=""39632""";"=""3""";03/11/2025;;"=""5449""";"=""1""";;;"=""71152""";;;;;2;675,00;88,00;2,25;7.936,00;338,43;338,43;0,50;4,26;256,88;0,00;0,00;0,00;0,00;ARAUCO DO BRASIL;FRACIONADO - LTL;;Michele Silva - Administrativo (CWB)
SPO - RODOGARCIA TRANSPORTES RODOVIARIOS LTDA;FRIGELAR | SÃO JOSÉ | 0084-46;FRIGELAR | OSASCO | 0002-08;Osasco;SP;FRIGELAR | SÃO JOSÉ | 0084-46;São José do Rio Preto;SP;AVENIDA NOSSA SENHORA DA PAZ, 355;JARDIM ALTO ALEGRE;"=""15054400""";;;03/11/2025 18:50;04/11/2025 23:59;Frete normal;"=""262837""";;;;;;1114917, 1115131, 1115132, 1115148;"=""4""";;;"=""71064""";;;;;35;284,04;284,04;0,00;18.744,20;5.798,37;5.798,37;20,41;30,93;5.798,37;12,00;695,80;0,00;0,00;FRIGELAR - CONSOLIDADA 3/4 -OUTRAS ROTAS;FECHADO - FTL;;Marcelo Andrade - Expedição (SPO)
SPO - RODOGARCIA TRANSPORTES RODOVIARIOS LTDA;FRIGELAR | OSASCO | 0002-08;FRIGELAR | OSASCO | 0002-08;Osasco;SP;NORTE FRIO REFRIGERACAO COMERCIO DE PECAS LTDA;São Paulo;SP;AVENIDA PERI RONCHETTI, 112;JARDIM PERI;"=""02633000""";;;03/11/2025 18:52;05/11/2025 23:59;Frete normal;83767/262831;"=""35251160960473000243570030000837671183113090""";"=""83767""";"=""3""";03/11/2025;;"=""1115197""";"=""1""";;;"=""71064""";;;;;2;14,20;14,20;0,03;672,00;73,48;73,48;5,17;10,93;73,48;12,00;8,82;0,00;0,00;FRIGELAR;FRACIONADO - LTL;;Rodolfo Silva - Expedição (SPO)
CWB - RODOGARCIA TRANSPORTES RODOVIARIOS LTDA;Platinox Comercio de Equipamento para Gastronomia Ltda.- ME;Platinox Comercio de Equipamento para Gastronomia Ltda.- ME;Curitiba;PR;EXAL - ADMINISTRACAO DE RESTAURANTES EMPRESARIAIS E FACILITI;Limeira;SP;Rua Martino Dragone, 273;Jardim Santa Bárbara;"=""13480308""";;;03/11/2025 18:52;07/11/2025 23:59;Frete normal;39623/262838;"=""41251160960473000677570030000396231613089315""";"=""39623""";"=""3""";03/11/2025;;"=""188925""";"=""1""";;"=""81967""";"=""71075""";;;;;4;141,00;35,20;0,47;1.033,64;179,87;179,87;1,28;17,40;158,90;12,00;19,07;0,00;0,00;PLATINOX;FRACIONADO - LTL;;Katia Souza - Expedição (CWB)
SPO - RODOGARCIA TRANSPORTES RODOVIARIOS LTDA;FRIGELAR | SÃO PAULO | 0059-35;FRIGELAR | OSASCO | 0002-08;Osasco;SP;FRIGELAR | SÃO PAULO | 0059-35;São Paulo;SP;RUA QUIRINO DOS SANTOS, 167;VARZEA DA BARRA FUNDA;"=""01141020""";;;03/11/2025 18:53;04/11/2025 23:59;Frete normal;"=""262840""";;;;;;"=""1115259""";"=""1""";;;"=""71064""";;;;;4;35,52;35,52;0,00;1.123,47;1.233,44;1.233,44;34,72;109,79;1.233,44;12,00;148,01;0,00;0,00;FRIGELAR - TRANSF ENTRE UNID VUC;FECHADO - FTL;;Marcelo Andrade - Expedição (SPO)
CWB - RODOGARCIA TRANSPORTES RODOVIARIOS LTDA;Platinox Comercio de Equipamento para Gastronomia Ltda.- ME;Platinox Comercio de Equipamento para Gastronomia Ltda.- ME;Curitiba;PR;EXAL - ADMINISTRACAO DE RESTAURANTES EMPRESARIAIS E FACILITI;Santa Isabel;SP;rodovia presidente Dutra  km 184, 0;paratei;"=""07500000""";;;03/11/2025 18:53;06/11/2025 23:59;Frete normal;39624/262841;"=""41251160960473000677570030000396241725984593""";"=""39624""";"=""3""";03/11/2025;;"=""188921""";"=""1""";;"=""81965""";"=""71075""";;;;;4;147,00;25,00;0,49;1.183,61;194,46;194,46;1,32;16,43;173,49;12,00;20,82;0,00;0,00;PLATINOX;FRACIONADO - LTL;;Katia Souza - Expedição (CWB)
AGU - RODOGARCIA TRANSPORTES RODOVIARIOS LTDA;WIREPLAST INDUSTRIA E COMERCIO DE ARAMES LTDA - EPP;WIREPLAST INDUSTRIA E COMERCIO DE ARAMES LTDA - EPP;Borebi;SP;V.CARDOSO INDUSTRIA E COMERCIO DE ARTEFATOS DE METAIS LTDA;Cajamar;SP;Rua Macunaima, 146;Aldeia do Sol (Polvilho);"=""07792045""";;;03/11/2025 18:53;05/11/2025 23:59;Frete normal;33865/262842;"=""35251160960473001134570030000338651718009034""";"=""33865""";"=""3""";03/11/2025;;"=""15915""";"=""1""";;;"=""71072""";;;;;2;1.620,00;1.620,00;0,00;13.548,47;1.129,23;1.129,23;0,70;8,33;1.129,23;12,00;135,51;0,00;0,00;WIREPLAST INDUSTRIA - FRACIONADO;FRACIONADO - LTL;;Allan Doca - Expedição (AGU)
SPO - RODOGARCIA TRANSPORTES RODOVIARIOS LTDA;FRIGELAR | OSASCO | 0002-08;FRIGELAR | OSASCO | 0002-08;Osasco;SP;FRIOCONTROL COMERCIO E SERVICOS DE REFRIGERACAO - EIRELI;Osasco;SP;AV DOS AUTONOMISTAS, 5683;KM 18;"=""06194050""";;;03/11/2025 18:54;05/11/2025 23:59;Frete normal;21839/262836;;;;;2025-11-03;"=""1115189""";"=""1""";;;"=""71064""";;;;;2;8,58;8,58;0,03;325,99;64,92;64,92;7,57;19,91;64,92;2,00;1,30;0,00;0,00;FRIGELAR;FRACIONADO - LTL;;Rodolfo Silva - Expedição (SPO)
SPO - RODOGARCIA TRANSPORTES RODOVIARIOS LTDA;FRIGELAR | SÃO PAULO | 0023-24;FRIGELAR | OSASCO | 0002-08;Osasco;SP;FRIGELAR | SÃO PAULO | 0023-24;São Paulo;SP;Alameda Glete, 908;Campos Eliseos;"=""01215001""";;;03/11/2025 18:54;04/11/2025 23:59;Frete normal;"=""262843""";;;;;;1115102, 1115145;"=""2""";;;"=""71064""";;;;;11;82,50;82,50;0,00;6.143,80;1.238,72;1.238,72;15,01;20,16;1.238,72;12,00;148,65;0,00;0,00;FRIGELAR - TRANSF ENTRE UNID VUC;FECHADO - FTL;;Marcelo Andrade - Expedição (SPO)
CWB - RODOGARCIA TRANSPORTES RODOVIARIOS LTDA;Platinox Comercio de Equipamento para Gastronomia Ltda.- ME;Platinox Comercio de Equipamento para Gastronomia Ltda.- ME;Curitiba;PR;EXAL - ADMINISTRACAO DE RESTAURANTES EMPRESARIAIS E FACILITI;Taubaté;SP;rua arcenio riemma , 1451;distrito industrial do una ;"=""12073250""";;;03/11/2025 18:54;06/11/2025 23:59;Frete normal;39625/262846;"=""41251160960473000677570030000396251864702799""";"=""39625""";"=""3""";03/11/2025;;"=""188900""";"=""1""";;"=""81964""";"=""71075""";;;;;5;195,00;35,00;0,65;2.086,30;223,60;223,60;1,15;10,72;202,63;12,00;24,32;0,00;0,00;PLATINOX;FRACIONADO - LTL;;Katia Souza - Expedição (CWB)
SPO - RODOGARCIA TRANSPORTES RODOVIARIOS LTDA;FRIGELAR | SÃO PAULO | 0004-61;FRIGELAR | OSASCO | 0002-08;Osasco;SP;FRIGELAR | SÃO PAULO | 0004-61;São Paulo;SP;Alameda Glete, 771;Campos Eliseos;"=""01215001""";;;03/11/2025 18:55;04/11/2025 23:59;Frete normal;"=""262844""";;;;;;1115088, 1115103;"=""2""";;;"=""71064""";;;;;18;190,08;190,08;0,00;7.123,76;1.239,99;1.239,99;6,52;17,41;1.239,99;12,00;148,80;0,00;0,00;FRIGELAR - TRANSF ENTRE UNID VUC;FECHADO - FTL;;Marcelo Andrade - Expedição (SPO)
CWB - RODOGARCIA TRANSPORTES RODOVIARIOS LTDA;ACTIOIL ;ACTIOIL ;Curitiba;PR;CATERPILLAR BRASIL LTDA;Piracicaba;SP;R LUIZ DE QUEIROZ KM 157, S/N;UNILESTE;"=""13420900""";;;03/11/2025 18:55;07/11/2025 23:59;Frete normal;39633/262845;"=""41251160960473000677570030000396331036243081""";"=""39633""";"=""3""";03/11/2025;;"=""17296""";"=""1""";;"=""82193""";"=""71137""";;;;;1;197,00;197,00;0,00;14.496,16;232,87;232,87;1,18;1,61;219,68;12,00;26,36;0,00;0,00;ACTIOIL;FRACIONADO - LTL;;Michele Silva - Administrativo (CWB)
SPO - RODOGARCIA TRANSPORTES RODOVIARIOS LTDA;FRIGELAR | OSASCO | 0002-08;FRIGELAR | OSASCO | 0002-08;Osasco;SP;RODRIGO MENGER & CIA LTDA;Sapucaia do Sul;RS;AV CORONEL THEODOMIRO PORTO DA FONSECA, 1979;IPIRANGA;"=""93230457""";;;03/11/2025 18:56;10/11/2025 23:59;Frete normal;83768/262839;"=""35251160960473000243570030000837681402857452""";"=""83768""";"=""3""";03/11/2025;;"=""1115002""";"=""1""";;;"=""71064""";;;;;3;43,17;43,17;0,07;3.272,66;137,58;137,58;3,19;4,20;137,58;12,00;16,51;0,00;0,00;FRIGELAR;FRACIONADO - LTL;;Rodolfo Silva - Expedição (SPO)
CWB - RODOGARCIA TRANSPORTES RODOVIARIOS LTDA;GOWSH SHOP;GOWSH SHOP;Curitiba;PR;Joao Ferreira Soares;Caieiras;SP;Rua Jose Costa Neto, 251;Nova Caieiras;"=""07704214""";;;03/11/2025 18:57;05/11/2025 23:59;Frete normal;39634/262848;"=""41251160960473000677570030000396341311681177""";"=""39634""";"=""3""";03/11/2025;;"=""1031""";"=""1""";;"=""82028""";"=""71104""";;;;;4;253,97;19,00;1,02;2.870,80;167,62;167,62;0,66;5,84;154,93;12,00;18,59;0,00;0,00;HARMONY;FRACIONADO - LTL;;Michele Silva - Administrativo (CWB)
CWB - RODOGARCIA TRANSPORTES RODOVIARIOS LTDA;FRIGELAR | CURITIBA | 0015-14;FRIGELAR | CURITIBA | 0015-14;Curitiba;PR;ACAITERIA MAIA LTDA;Guarulhos;SP;AV PAULO FACCINI, 925;MACEDO;"=""07111000""";;;03/11/2025 18:57;05/11/2025 23:59;Frete normal;39626/262853;"=""41251160960473000677570030000396261562479903""";"=""39626""";"=""3""";03/11/2025;;"=""505726""";"=""1""";;;"=""71074""";;;;;5;605,40;412,00;3,03;17.003,26;377,26;377,26;0,62;2,22;341,84;12,00;41,02;0,00;0,00;FRIGELAR - CWB;FRACIONADO - LTL;;Katia Souza - Expedição (CWB)
AGU - RODOGARCIA TRANSPORTES RODOVIARIOS LTDA;M.D. BOSO COMERCIO DE COSMETICOS LTDA;M.D. BOSO COMERCIO DE COSMETICOS LTDA;Lençóis Paulista;SP;BEAUTY SECRET COMERCIO DE COSMETICOS LTDA;Santo André;SP;RUA GUAXINDUVA, 84 A;PARQUE JACATUBA;"=""09290410""";;;03/11/2025 18:58;05/11/2025 23:59;Frete normal;33869/262847;"=""35251160960473001134570030000338691373477461""";"=""33869""";"=""3""";03/11/2025;;"=""7813""";"=""1""";;;"=""71214""";;;;;2;40,50;18,82;0,16;1.815,25;99,49;99,49;2,46;5,48;99,49;12,00;11,94;0,00;0,00;M.D. BOSO;FRACIONADO - LTL;;Lucas Quirino - Expedição (AGU)
AGU - RODOGARCIA TRANSPORTES RODOVIARIOS LTDA;4064 - OUTLET DO VIDRO COMERCIO DE VIDROS E ALUMINIOS LTDA;4064 - OUTLET DO VIDRO COMERCIO DE VIDROS E ALUMINIOS LTDA;Botucatu;SP;ALEXANDRE GASPAR;São Paulo;SP;Rua Carvalho de Freitas, 100;Vila Andrade;"=""05728030""";;;03/11/2025 18:59;05/11/2025 23:59;Frete normal;33866/262851;"=""35251160960473001134570030000338661411289971""";"=""33866""";"=""3""";03/11/2025;;"=""2074""";"=""1""";;"=""80211""";"=""70982""";;;;;1;23,00;23,00;0,00;1.288,20;106,76;106,76;4,64;8,29;106,76;12,00;12,81;0,00;0,00;PADRÃO;FRACIONADO - LTL;;Allan Doca - Expedição (AGU)
SPO - RODOGARCIA TRANSPORTES RODOVIARIOS LTDA;FRIGELAR | OSASCO | 0002-08;FRIGELAR | OSASCO | 0002-08;Osasco;SP;REFRIPOWER REFRIGERACAO E AUTOMACAO LTDA;Itapira;SP;R ANA NERI, 40;VILA PEREIRA;"=""13970425""";;;03/11/2025 19:01;07/11/2025 23:59;Frete normal;83769/262849;"=""35251160960473000243570030000837691991300226""";"=""83769""";"=""3""";03/11/2025;;"=""1114913""";"=""1""";;;"=""71064""";;;;;5;114,01;38,83;0,46;7.810,48;157,42;157,42;1,38;2,02;157,42;12,00;18,89;0,00;0,00;FRIGELAR;FRACIONADO - LTL;;Rodolfo Silva - Expedição (SPO)
AGU - RODOGARCIA TRANSPORTES RODOVIARIOS LTDA;LEMOS & AVILA LTDA.;AXKOR COSMETICOS LTDA;Botucatu;SP;LEMOS & AVILA LTDA.;Porto Alegre;RS;AVENIDA JOSE BONIFACIO, 741;FARROUPILHA;"=""90040130""";;;03/11/2025 19:01;10/11/2025 23:59;Frete normal;33867/262852;"=""35251160960473001134570030000338671835041737""";"=""33867""";"=""3""";03/11/2025;;"=""21340""";"=""1""";;"=""82090""";"=""71215""";;;;;1;233,00;233,00;0,00;13.670,15;837,00;837,00;3,59;6,12;837,00;12,00;100,44;0,00;0,00;PADRÃO;FRACIONADO - LTL;;Allan Doca - Expedição (AGU)
AGU - RODOGARCIA TRANSPORTES RODOVIARIOS LTDA;M.D. BOSO COMERCIO DE COSMETICOS LTDA;M.D. BOSO COMERCIO DE COSMETICOS LTDA;Lençóis Paulista;SP;T R DA COSTA REPRESENTACAO;São Paulo;SP;rua lidice, 22;PARQUE NOVO MUNDO;"=""02177010""";;TRANSPORTES DELLA VOLPE S A COMERCIO E INDUSTRIA;03/11/2025 19:01;05/11/2025 23:59;Frete normal;33870/262855;"=""35251160960473001134570030000338701981763917""";"=""33870""";"=""3""";03/11/2025;;8670, 8671;"=""2""";;;"=""71214""";;;;;2;387,76;387,76;1,38;13.083,48;346,63;346,63;0,89;2,65;346,63;12,00;41,60;0,00;0,00;M.D. BOSO;FRACIONADO - LTL;;Lucas Quirino - Expedição (AGU)
SPO - RODOGARCIA TRANSPORTES RODOVIARIOS LTDA;FRIGELAR | OSASCO | 0002-08;FRIGELAR | OSASCO | 0002-08;Osasco;SP;GELO MANIA COMERCIO LTDA;Campo Limpo Paulista;SP;RUA SENA MADUREIRA, 105;Jardim Vista Alegre;"=""13236510""";;;03/11/2025 19:02;05/11/2025 23:59;Frete normal;83770/262850;"=""35251160960473000243570030000837701026343743""";"=""83770""";"=""3""";03/11/2025;;"=""1115065""";"=""1""";;;"=""71064""";;;;;6;57,33;57,33;0,16;3.686,11;141,99;141,99;2,48;3,85;141,99;12,00;17,04;0,00;0,00;FRIGELAR;FRACIONADO - LTL;;Rodolfo Silva - Expedição (SPO)
SPO - RODOGARCIA TRANSPORTES RODOVIARIOS LTDA;FRIGELAR | OSASCO | 0002-08;FRIGELAR | OSASCO | 0002-08;Osasco;SP;IRMAOS MUFFATO S.A;São Paulo;SP;R CENNO SBRIGHI, 700;AGUA BRANCA;"=""05036011""";;;03/11/2025 19:04;05/11/2025 23:59;Frete normal;83771/262854;"=""35251160960473000243570030000837711410793021""";"=""83771""";"=""3""";03/11/2025;;"=""1115021""";"=""1""";;;"=""71064""";;;;;2;14,63;14,63;0,04;5.321,19;227,48;227,48;15,55;4,27;227,48;12,00;27,30;0,00;0,00;FRIGELAR;FRACIONADO - LTL;;Rodolfo Silva - Expedição (SPO)
AGU - RODOGARCIA TRANSPORTES RODOVIARIOS LTDA;M.D. BOSO COMERCIO DE COSMETICOS LTDA;M.D. BOSO COMERCIO DE COSMETICOS LTDA;Lençóis Paulista;SP;JO COMESTICOS E BIJUTERIAS;Osasco;SP;AVENIDA PRESTES MAIA, 886;JARDIM DABRIL;"=""06040004""";;;03/11/2025 19:06;05/11/2025 23:59;Frete normal;33871/262856;"=""35251160960473001134570030000338711674371555""";"=""33871""";"=""3""";03/11/2025;;"=""7930""";"=""1""";;"=""81392""";"=""71214""";;;;;1;83,18;83,18;0,14;5.061,60;264,66;264,66;3,18;5,23;264,66;12,00;31,76;0,00;0,00;M.D. BOSO;FRACIONADO - LTL;;Lucas Quirino - Expedição (AGU)
CWB - RODOGARCIA TRANSPORTES RODOVIARIOS LTDA;Platinox Comercio de Equipamento para Gastronomia Ltda.- ME;Platinox Comercio de Equipamento para Gastronomia Ltda.- ME;Curitiba;PR;BIO REFEICOES COLETIVAS LTDA;Indaiatuba;SP;Rua Alberto Guizo, 231;Distrito Industrial João Narezzi;"=""13347402""";;;03/11/2025 19:06;06/11/2025 23:59;Frete normal;39635/262858;"=""41251160960473000677570030000396351331919524""";"=""39635""";"=""3""";03/11/2025;;188923, 188924, 188926;"=""3""";;"=""82195""";"=""71075""";;;;;8;189,00;36,50;0,63;2.796,14;236,02;236,02;1,25;8,44;215,05;12,00;25,81;0,00;0,00;PLATINOX;FRACIONADO - LTL;;Michele Silva - Administrativo (CWB)
AGU - RODOGARCIA TRANSPORTES RODOVIARIOS LTDA;M.D. BOSO COMERCIO DE COSMETICOS LTDA;M.D. BOSO COMERCIO DE COSMETICOS LTDA;Lençóis Paulista;SP;MR - COMERCIO E PRESTACAO DE SERVICOS LTDA;Jundiaí;SP;AVENIDA MARIA NEGRINE NEGRO, 738;CAXAMBU;"=""13218549""";;;03/11/2025 19:08;06/11/2025 23:59;Frete normal;33872/262857;"=""35251160960473001134570030000338721340522722""";"=""33872""";"=""3""";03/11/2025;;8028, 8029;"=""2""";;"=""80749""";"=""71214""";;;;;4;825,32;825,32;2,03;75.619,00;1.364,38;1.364,38;1,65;1,80;1.364,38;12,00;163,73;0,00;0,00;M.D. BOSO;FRACIONADO - LTL;;Lucas Quirino - Expedição (AGU)
CWB - RODOGARCIA TRANSPORTES RODOVIARIOS LTDA;Platinox Comercio de Equipamento para Gastronomia Ltda.- ME;Platinox Comercio de Equipamento para Gastronomia Ltda.- ME;Curitiba;PR;SODEXO DO BRASIL COMERCIAL S.A;Barra Bonita;SP;RUA RODOLPHO GUNTER, 180;FAZENDA RIACHUELO;"=""17340000""";;;03/11/2025 19:08;11/11/2025 23:59;Frete normal;39636/262861;"=""41251160960473000677570030000396361916863295""";"=""39636""";"=""3""";03/11/2025;;"=""188892""";"=""1""";;"=""77822""";"=""71075""";;;;;1;8,00;8,00;0,01;728,60;82,34;82,34;10,29;11,30;71,85;12,00;8,62;0,00;0,00;PLATINOX;FRACIONADO - LTL;;Michele Silva - Administrativo (CWB)
CWB - RODOGARCIA TRANSPORTES RODOVIARIOS LTDA;Platinox Comercio de Equipamento para Gastronomia Ltda.- ME;Platinox Comercio de Equipamento para Gastronomia Ltda.- ME;Curitiba;PR;LBGS GRUPOS DE SERVICOS LTDA;Santo André;SP;RUA ARACATUBA, 416;SANTA MARIA;"=""09071310""";;;03/11/2025 19:10;05/11/2025 23:59;Frete normal;39637/262862;"=""41251160960473000677570030000396371940436838""";"=""39637""";"=""3""";03/11/2025;;"=""188919""";"=""1""";;"=""82023""";"=""71075""";;;;;8;168,00;56,00;0,56;4.085,20;190,61;190,61;1,13;4,67;169,64;12,00;20,36;0,00;0,00;PLATINOX;FRACIONADO - LTL;;Michele Silva - Administrativo (CWB)
AGU - RODOGARCIA TRANSPORTES RODOVIARIOS LTDA;M.D. BOSO COMERCIO DE COSMETICOS LTDA;M.D. BOSO COMERCIO DE COSMETICOS LTDA;Lençóis Paulista;SP;M. D. V CHARME PERFUMES LTDA;São Paulo;SP;RUA ELISA WHITACKER, 099;BRAS;"=""03009030""";;;03/11/2025 19:11;05/11/2025 23:59;Frete normal;33873/262859;"=""35251160960473001134570030000338731135840405""";"=""33873""";"=""3""";03/11/2025;;7958, 7960;"=""2""";;"=""81238""";"=""71214""";;;;;2;117,38;117,38;0,20;9.198,60;264,00;264,00;2,25;2,87;264,00;12,00;31,68;0,00;0,00;M.D. BOSO;FRACIONADO - LTL;;Lucas Quirino - Expedição (AGU)
